objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas
587733429774123108,232.15811,50.840845,9.639042,2.1930687,1.3661678,0.34932031,0.3156689,3
587733431919968557,247.11629,32.846396,11.898923,1.353845,3.1416185,0.75724014,0.49211015,5
587733431920427192,248.01032,32.060935,15.184743,1.9692672,3.8933798,2.4788202,0.54244717,5
587733431921672271,250.22568,30.051933,14.100777,2.2396202,2.7907546,1.5141235,0.66462677,4
587733431923704127,253.65892,26.556268,9.7684443,1.2940138,1.9697268,0.96180348,0.58980366,3
587733432460312904,253.60133,27.281958,6.1533631,1.2626341,1.6072735,0.63759339,0.50651254,5
587733432461951426,256.38498,24.499137,4.5855082,0.76973158,1.4039356,0.57562266,0.27949248,6
587733440511148120,236.67762,43.372476,8.7141983,1.4028607,2.060299,1.2199206,0.57777488,3
587733440515998080,246.73711,35.466663,5.7264307,0.84994722,1.0528365,0.51625484,0.31788954,3
587733440518160691,250.61906,31.867173,10.867102,0.94901113,2.4528167,0.89982702,0.33957882,4
587733441049133255,239.35072,41.902994,8.9349687,1.3998841,1.7497127,0.36922414,0.38049827,5
587733441049395265,239.98795,41.477789,7.9163292,2.2487693,1.4328684,0.83755159,0.39525143,4
587733441055359515,251.601,31.442806,7.5695208,2.0588122,2.7825759,1.7512376,0.26430143,4
587733441056014550,252.62238,30.235385,9.5583492,2.1115832,2.4957191,0.86341033,0.43390797,3
587733441056145619,252.84403,30.017687,9.3458706,1.5317423,2.0889568,0.99501774,0.47120737,3
587733441588756853,245.71156,37.767819,3.820531,0.63294054,1.9495239,0.80567982,0.27595251,4
587733442122350657,239.07634,43.411993,7.1201212,0.99905151,2.1240576,0.5869943,0.33855255,6
587733442123596023,241.82339,41.403614,6.4733149,0.50087978,1.985826,0.5848571,0.31923637,4
587733442126872792,248.45363,35.888485,9.7299775,1.8347405,2.2191812,0.58753965,0.47611008,5
587733442656075828,231.491,48.295805,5.1653379,1.032366,1.4026487,0.45915892,0.35773924,5
587733442656075915,231.50877,48.357295,7.7544842,0.59143768,2.0998609,1.1529659,0.57646974,5
587733442656403614,232.43627,47.897677,6.3673497,1.3499618,1.6617445,0.70380609,0.37479221,4
587733442658959459,238.82428,44.070019,8.0322991,0.35594451,1.9358213,0.044678411,0.65943871,3
587733603186966558,229.87572,49.506415,11.173587,1.7742267,4.0443562,1.1881601,1.0630546,3
587733603189063751,235.4729,46.437021,6.6472495,0.52662577,1.8009038,1.1740827,0.57626698,4
587733603193913374,246.05185,38.617709,6.1498607,0.47495238,1.8312653,0.84135843,0.36241769,3
587733603718201456,211.78562,56.540179,7.4251614,2.4755819,1.6324636,0.71192168,0.25312535,5
587733603730194441,245.27086,39.91739,7.0719678,1.2541137,1.5838036,0.82821112,0.3828897,5
587733604256841770,218.70497,55.140606,9.4827598,1.2708051,1.8879633,0.61440979,0.44818259,4
587733604260577295,230.45673,50.515513,8.7047004,2.4753764,1.6397988,0.54040407,0.40730916,8
587733604261757166,233.68519,48.731485,7.3838588,0.72966814,1.9856965,1.1265653,0.42169942,3
587733604266934547,245.3387,40.309991,6.8934997,1.0987782,1.39716,0.26983856,0.34558541,3
587733604267065747,245.83266,40.144155,3.3332435,2.0319012,1.0972462,0.95649279,0.29955876,3
587733604267131173,245.81894,39.919875,16.156286,2.3573336,3.9322429,1.2668614,0.41606048,8
587733604267393311,246.36576,39.552051,5.9798226,0.4622705,1.1803785,0.36527432,0.35843786,5
587733604792991861,216.36191,56.320143,5.8675035,1.7157523,0.83670556,0.26417998,0.61779186,4
587733604794433699,221.47935,54.668706,7.1561824,0.73375699,1.6825148,0.70686086,0.37139194,4
587733604796203119,227.23558,52.44606,11.329822,0.9949043,2.4325079,0.98403464,0.51515785,5
587733604797710642,231.66282,50.319098,8.3526122,1.5524446,1.3237435,0.73289098,0.31463834,4
587733604803674297,245.77672,40.858303,8.9684281,2.1691612,1.600441,0.53166379,0.81992599,3
587733604804395093,246.99449,39.603976,5.6948831,0.54697988,1.417361,0.27487682,0.45726581,5
587733604804460651,247.16348,39.518539,7.674722,0.95824583,1.5792686,0.4370875,0.5665887,5
587733604804526169,247.33331,39.428997,12.337123,1.2603581,3.4174376,1.1783678,0.57438749,5
587733605328748678,212.5618,57.775644,14.749969,5.1166221,4.1475177,1.1720437,0.61428184,3
587733605340348506,245.72649,41.52058,11.439498,2.012974,2.4034497,0.3438726,0.4981967,6
587733605341331485,247.4627,39.766528,15.039616,1.403831,4.0438109,1.4832703,0.40588549,6
587733608550236254,239.69065,44.68396,10.14956,1.9227553,2.3518285,1.766917,0.62426615,4
587733608552923224,245.22421,40.104146,7.534659,1.9406075,2.1678833,0.49786257,0.22661009,3
587733608553120036,245.73126,39.791632,14.364533,0.90882527,2.1860303,0.69935267,0.50639085,4
587733608553709617,246.86929,38.869114,8.9912709,0.86294684,2.1181602,0.37238087,0.42124913,5
587733608555020541,249.25161,36.45345,8.1431648,1.4869045,1.6693194,0.57103903,0.46398198,4
587733609086255319,238.03952,46.319796,8.3211317,1.1048365,2.9165152,1.6657699,0.44129975,3
587733609090253076,246.68159,39.618718,7.6043401,1.2131711,2.0048517,1.1562411,0.54094693,6
587733609090449676,246.90289,39.269659,10.031093,2.3171607,1.8842256,0.76184984,0.49801064,4
587733609623322872,239.09863,46.288473,4.6035346,1.7540734,1.5591509,1.2540428,0.30563242,3
587733609626075340,244.88296,41.662563,7.5328883,1.0837882,1.267132,0.20414168,0.55017,5
587733609630859330,253.55853,33.218547,9.902182,0.85203977,2.2249504,0.81507193,0.47657864,5
587734621635084387,138.6093,36.112275,9.2402059,0.62909202,2.2640535,0.45305037,0.52083173,5
587734622163042661,119.56116,24.061263,9.6429526,0.87126469,1.8404118,0.82820082,0.42769492,3
587734622167498792,128.2902,30.550901,6.240281,1.258155,1.5506569,1.2408058,0.32462896,4
587734622170644519,135.30873,34.811296,8.3219524,1.1307115,1.8751309,0.55894362,0.3609709,4
587734622171168831,136.49768,35.377374,15.775511,2.0917681,2.923856,0.63377729,0.5504249,5
587734622176084119,148.85284,41.15451,10.963293,2.1149557,2.8791294,0.89824718,0.36075176,3
587734622176215206,149.3071,41.104559,8.3758305,0.93954031,1.9623384,0.95037597,0.47066142,4
587734622178312221,155.13225,43.021595,10.365023,0.548522,2.0234525,0.47162872,0.4514906,5
587734622699323410,118.12375,23.334527,9.9946833,0.58243215,2.8557971,1.4641088,0.48392264,3
587734622701093005,121.4111,26.168188,5.320655,0.4306353,1.0944366,0.62513134,0.32726155,6
587734622710136896,141.25622,38.344025,6.6576189,1.0978632,1.5370733,0.66594598,0.46624824,6
587734622711644344,145.12515,40.087702,7.7696405,0.97014275,1.4392983,0.16997961,0.46321272,5
587734623237111914,119.48537,25.160868,4.6243888,0.52678794,1.8779549,0.2228043,0.24475335,4
587734623237111983,119.58527,25.149215,11.809921,1.4565575,2.3238978,0.74312607,0.46561283,5
587734623240716476,126.65938,30.430341,6.2016357,2.0602025,2.0027355,0.44991721,0.37486715,3
587734623241240786,127.76677,31.191211,11.351738,1.5993643,3.2244096,1.7765327,0.4780841,5
587734623778636014,128.66076,32.239215,5.8043352,1.1058375,1.4309851,0.8537524,0.43909084,5
587734690886713453,134.71029,6.2929941,9.8830968,2.6003902,1.3960104,0.4179148,0.55798879,9
587734690888876210,139.53244,6.9710861,12.096467,2.9864255,2.5573617,0.7518646,0.38107229,4
587734691423256693,133.89163,6.6591768,22.626728,2.0194126,5.9046893,2.5488683,0.79547739,3
587734861607469221,149.37707,7.2175473,4.3157978,0.91727834,0.75319571,0.40240035,0.30552294,4
587734861610680462,156.76745,7.884663,6.9365311,2.1071133,2.0177054,0.78045435,0.48787332,3
587734861611204771,157.9653,7.9695517,7.8873895,0.72768996,2.3735989,0.42356549,0.42779335,5
587734861611466801,158.54742,7.9283691,10.246683,1.3644995,2.5006394,0.86071083,0.47626962,6
587734862148665469,159.24763,8.4609688,8.5961937,2.8254214,1.8242737,0.93308201,0.62299204,3
587734862679900354,146.25695,7.7376691,9.297563,1.4459461,2.1767106,0.64915659,0.48540767,5
587734863217557516,147.9589,8.3705174,9.3943461,3.2797071,1.8826431,0.41069936,0.67998392,4
587734863758033057,156.2189,9.5947009,19.691732,4.086664,5.4544165,2.3252075,0.79261221,4
587734891673092202,165.55233,8.5468984,9.3154721,2.1774303,2.6052936,1.1948351,0.33631463,4
587734891682267146,186.68455,9.0484624,11.65027,2.0863647,2.5550655,1.0698564,0.7222994,5
587734891683315796,189.10803,8.9444108,5.9235571,2.0968857,1.2474342,0.76883223,0.56065566,3
587734892211142692,168.16589,9.0558367,3.4941183,0.49674777,0.58238592,0.21092141,0.53255032,5
587734892212060196,170.3228,9.1523679,5.60443,0.63853596,0.77883351,0.20842688,0.33027772,3
587734892212977731,172.43205,9.2058072,9.8323839,2.9121474,2.3791058,1.5868639,0.4714663,3
587734892751552552,176.37606,9.7291058,9.621579,1.3701705,2.509118,0.93452884,0.81577193,4
587734892751618122,176.46173,9.8316911,2.8877454,0.20297866,0.82050696,0.41067937,0.32962164,3
587734892752666719,178.90199,9.7819864,7.3751608,2.3258097,1.779883,0.89692256,0.4788043,5
587734892756271213,187.34375,9.8881084,3.3553339,0.54219641,0.72986509,0.47133991,0.16452451,3
587734948052598877,146.93879,9.1397933,11.122342,0.48201427,2.2856049,0.75788844,0.7272054,5
587734948056596502,156.13333,10.294678,5.5038289,2.1394034,2.4040991,0.75647477,0.37853521,3
587734948580950028,127.42676,6.3882549,13.587926,3.6334687,2.8867848,1.4816775,0.583823,3
587734948584227056,134.91367,7.823111,12.770759,2.2679091,3.5025904,1.4786696,0.34266945,8
587734948584227121,134.95781,7.7590876,7.6817552,1.7373308,2.5738117,0.75296254,0.33309653,3
587734948584292592,135.04608,7.7260859,6.6876742,0.42588665,2.0463215,0.77412935,0.36533792,3
587734948589011042,145.87417,9.4207571,2.8321135,0.24642904,0.58885714,0.22337285,0.40216545,3
587734948589273110,146.37237,9.6028902,3.8547467,0.18744885,0.69437406,0.38126798,0.64930652,4
587734948590583965,149.46658,9.8512859,13.731776,2.5686754,5.0964328,3.0703216,0.6592732,4
587734949127651511,149.90681,10.332362,18.017231,1.3334581,4.7403092,2.0598433,0.48443037,5
587734949132304479,160.59592,11.568923,6.8050756,0.9322921,2.06462,1.2563139,0.33680505,4
587734949666881571,155.20816,11.372181,8.5799027,1.4382603,2.1165719,0.89038381,0.40259805,5
587734950201131194,149.17423,11.195747,12.35828,2.0563579,2.4218673,1.2007522,0.65377767,4
587734950201458744,149.87231,11.200693,8.4061716,2.1727851,1.995783,0.68602697,0.41374935,4
587735042538012858,128.26973,27.86086,8.005269,1.5803621,2.9606941,0.70197867,0.51364991,4
587735043075539091,129.38408,29.077153,12.516025,0.501813,3.6009189,2.8640355,0.39595791,4
587735043619487812,145.75913,37.823147,11.718363,1.4757528,1.7979472,0.10116218,0.60055933,5
587735044146331732,122.73564,25.684707,7.618028,0.66825823,1.82014,0.5665188,0.54930553,4
587735044149084285,128.3464,29.538809,2.7015966,0.2175815,0.45583916,0.15552987,0.24548687,5
587735044151967886,134.76171,33.206294,7.2427391,2.1016171,1.864627,1.6802597,0.62710612,3
587735044153409625,138.18488,34.925565,2.3081118,0.3237858,0.50575739,0.25023383,0.37380611,6
587735044693622918,146.24288,38.95314,9.2329356,0.9575481,2.1595289,0.88414353,0.38810829,5
587735235807215692,120.15282,22.400051,6.0340819,0.70176805,1.4389521,0.43157918,0.30156245,3
587735235807543592,120.78007,22.871621,7.9563697,0.38317197,2.0164237,0.63744222,0.57589688,3
587735235809706122,125.17,25.905364,5.8241417,0.89680397,0.86949438,0.22425387,0.35022179,4
587735236881678652,120.99772,24.042424,15.172724,3.2660632,3.4761245,1.1538934,0.51072607,5
587735236883317016,124.21924,26.45815,6.8980853,1.937209,1.615803,0.5810497,0.36625095,5
587735237418680727,121.00577,24.545498,5.7645866,1.1023134,1.3442929,0.69308019,0.46975086,3
587735239569768674,145.2021,36.455472,4.1675396,0.16364101,0.9044676,0.27733444,0.34680167,4
587735240099954710,129.38628,28.705193,4.6859909,0.99517429,1.1532129,0.42800202,0.3288771,3
587735240636301422,127.95573,28.536398,6.1887637,0.93462155,1.2836037,0.2506055,0.50789145,5
587735240640823490,138.08382,34.260077,14.09237,2.1667098,2.9244576,1.2915518,0.4055013,4
587735240644493584,147.30462,38.197095,7.3171402,1.7510387,2.3910855,1.2908816,0.32944117,3
587735342653374661,147.17049,9.0087866,14.650597,1.4742835,2.62624,0.90182811,0.71412264,5
587735342653964442,148.45512,9.1937846,6.5840636,1.1973508,1.6436,0.65957531,0.50334194,6
587735342654095374,148.7065,9.2710703,6.5005153,0.86455556,0.83611811,0.04801227,0.86538859,5
587735343183495514,131.68844,6.9599579,10.154876,2.099925,1.6830228,0.70267605,0.4531307,5
587735343728033922,149.14658,10.094651,16.296085,0.9476972,3.9293816,1.7808483,0.47396562,5
587735344257302669,131.65993,7.9478389,7.9842542,1.7826215,1.9908825,1.3884972,0.93319711,4
587735344264904760,149.06728,10.486077,12.840681,1.7714575,2.6500332,1.0659398,0.61229022,4
587735344265691301,150.84704,10.641795,6.820013,2.3465922,2.1587695,1.4746945,0.50432687,3
587735344799219915,143.10983,10.106876,4.7229169,0.52955528,1.184232,0.59751763,0.26111944,3
587735347486785676,150.70719,11.728631,5.3570498,1.4112999,1.481483,0.15825963,0.42247052,3
587735347497467909,175.57032,14.066593,6.2109107,0.43806149,1.6856325,0.91957235,0.38985609,3
587735347499434068,180.19198,14.159552,12.5183,1.1184554,1.5650781,0.73332447,0.61153826,3
587735347501006870,184.01113,14.189391,9.625223,0.7246108,2.1447155,0.4622046,0.51141652,5
587735348018610332,138.99775,10.164867,3.5269872,0.67548187,0.91451098,0.44678893,0.27404176,4
587735348021756160,146.32024,11.531288,6.8323942,1.4611974,2.0166936,1.1466395,0.37092411,4
587735348027588774,159.7746,13.364862,4.2946288,1.0609976,1.2222826,1.0451881,0.36347919,4
587735348027785369,160.16715,13.420626,7.8807337,2.4557455,1.8152112,0.31301059,0.44583059,4
587735348027981917,160.70188,13.459832,1.9570295,0.66288459,0.40430248,0.2347955,0.37059329,4
587735348030275705,165.99061,13.983852,9.2781004,1.7319276,2.4564772,1.0824394,0.30540346,5
587735348039712815,188.2814,14.574941,2.2864315,0.49015431,0.37378889,0.13899635,0.52427708,4
587735348554694930,137.15647,10.388238,14.327716,6.7917225,4.2569456,1.6185637,0.47272505,3
587735348559872007,148.98767,12.410667,11.255308,1.5277276,2.766716,0.57747154,0.71528221,4
587735348562296961,154.73351,13.157455,5.5709984,0.62299336,1.7926285,0.74210622,0.35658129,5
587735348562624651,155.41193,13.312666,11.061009,1.4317675,2.9525005,1.347301,0.47046033,4
587735348563738628,157.97026,13.518171,2.5633373,0.9295865,0.46099835,0.16551663,0.27160074,5
587735348567081119,165.93424,14.396618,8.235115,0.61933717,1.8922591,0.70063823,0.5172498,4
587735348569440310,171.4377,14.676577,14.30324,2.0958916,2.3962919,0.40555287,0.55371691,3
587735348574879819,184.20808,15.167041,3.5996008,0.9571089,1.1087072,0.4616568,0.27565807,4
587735348576780298,188.71722,14.978178,6.081515,2.0883228,1.5450099,0.31842185,0.24376541,4
587735349087109593,127.05133,8.6473376,12.987961,1.5727528,1.8278297,1.3461517,0.50488207,5
587735349093400778,141.23919,11.541525,3.0765895,0.52221048,0.71203085,0.49757812,0.44955863,5
587735349093859461,142.37172,11.645302,10.688632,1.6847788,3.0038209,1.3090983,0.57721345,4
587735349096349939,148.03526,12.632356,9.6453876,1.4835007,2.145818,0.65058026,0.36653181,3
587735349097201769,150.10799,12.870904,5.5515407,0.97209762,0.95661861,0.2539839,0.29565994,5
587735349098774592,153.7129,13.338701,4.4869521,0.67578825,2.0537377,0.99721327,0.32202977,3
587735349099430012,155.18019,13.672154,6.4952205,1.780497,2.0145059,0.47533309,0.4748661,3
587735349099954216,156.45416,13.753166,4.630417,1.4110445,1.149462,0.11354934,0.36432811,3
587735349101133857,159.16017,14.171105,3.5765627,0.63977849,0.8245498,0.081019136,0.29503716,4
587735349101985979,161.21975,14.307478,7.7149135,0.49302309,1.2988112,0.1478444,0.43331248,3
587735349105066115,168.45137,15.017714,10.080118,1.3023622,2.3292859,0.82976541,0.52154355,5
587735349106311383,171.41771,15.141835,18.511695,1.4782791,2.7081287,0.83370079,0.82158011,3
587735349112799302,186.76057,15.46148,4.7296658,0.38493387,0.77485004,0.38677067,0.52721614,6
587735349633155353,147.93565,12.987129,5.6914015,0.55253803,3.0978008,1.9554842,0.30595713,3
587735349634793535,151.64902,13.608398,3.6333658,0.24169751,0.85288903,0.23390199,0.34781184,5
587735349636300832,155.17192,13.967717,4.2887423,1.4046945,1.3642433,0.52646467,0.46101009,4
587735349636301006,155.25723,13.998911,4.266552,0.47399264,1.3258046,1.0698432,0.27037578,3
587735349641478199,167.36435,15.280233,11.193895,2.4358222,2.0624055,1.2695809,0.55666106,5
587735349644165335,173.74943,15.685256,3.7215693,0.70741984,0.82308687,0.59587611,0.26664401,4
587735429079892086,195.79771,48.785308,3.3840843,0.90076986,0.78383608,0.3664941,0.27893637,6
587735430158090373,210.84157,47.170742,12.730741,1.61182,2.8170518,1.014201,0.3714536,5
587735430690963557,197.73838,49.85976,3.8703631,0.30151056,0.82285864,0.16774479,0.28649379,3
587735431226130460,191.61184,50.792054,6.4131096,0.46292707,2.3442207,0.33751582,0.5521594,3
587735489748336733,223.8149,42.506865,5.1071398,0.60942476,1.1094885,0.06581746,0.27802123,3
587735490282586248,216.46997,45.668938,5.0276249,0.92015694,1.0835827,0.41056288,0.31886503,3
587735660479381523,161.16317,38.759552,9.3250702,1.1201341,1.7346113,0.58845597,0.30215298,5
587735661010747420,146.31337,34.712282,9.0188455,1.563631,1.5642928,0.56588586,0.54864536,3
587735661012648089,151.33368,36.434214,4.3783618,1.5241398,1.2363154,0.79433067,0.27863472,3
587735661015400535,158.71482,38.576848,5.7566875,0.51473294,1.400263,0.49518008,0.34197377,5
587735661546504464,143.39342,34.031505,5.483023,1.4335315,1.8204069,0.85015977,0.38161279,3
587735661546766436,143.9194,34.34235,14.280882,3.2752354,3.4641613,1.7843006,0.52806364,5
587735661548273801,147.847,35.755658,5.5273356,1.4719711,1.5327143,0.37517982,0.26673371,5
587735661548667111,148.78256,36.148154,4.762998,1.4862971,1.4851861,0.91636958,0.33479744,4
587735661548929129,149.38487,36.341164,12.152981,3.3725355,2.5538813,0.92485448,0.57209436,8
587735661551157414,155.36012,38.296484,12.681598,1.057558,3.4433073,0.74825041,0.38590359,5
587735661552992505,160.55725,39.519207,5.6254054,0.8348522,1.5148881,0.73600504,0.36754849,4
587735661553189084,161.15648,39.560538,7.176015,1.6298893,1.8684477,0.83527332,0.6306663,5
587735662083833979,144.14691,34.941397,7.1869179,1.0685396,2.5799762,1.2960998,0.4989098,4
587735662085210319,147.83017,36.177622,11.880799,1.2852036,2.7052087,1.3545642,0.34147056,4
587735662085537895,148.49118,36.571918,7.5423575,1.969699,1.4613884,0.7095902,0.37359419,3
587735662085865628,149.43512,36.712869,8.8582657,1.6866517,2.1515145,0.69430779,0.2871333,5
587735662087962672,155.01519,38.615548,2.2959772,0.17469059,0.4044184,0.046581172,0.33946581,3
587735662088159329,155.49281,38.775973,12.762157,1.8416831,3.1504109,1.0401784,0.58132602,5
587735662089797791,160.14382,39.863947,7.8951413,1.6135761,2.2381875,1.3139769,0.30120178,4
